movie_id,title,genres,movieId
8298,Our Music (Notre musique) (2004),Drama,8980
8299,Closer (2004),Drama|Romance,8981
8300,I Am David (2003),Drama,8982
8301,House of Flying Daggers (Shi mian mai fu) (2004),Action|Drama|Romance,8983
8302,Ocean's Twelve (2004),Action|Comedy|Crime|Thriller,8984
8303,Blade: Trinity (2004),Action|Fantasy|Horror|Thriller,8985
8304,"Bellboy, The (1960)",Comedy,8986
8305,Bush's Brain (2004),Documentary,8987
8306,Cinderfella (1960),Comedy,8988
8307,Damn Yankees! (1958),Comedy|Musical,8989
8308,"Delicate Delinquent, The (1957)",Comedy,8990
8309,"Disorderly Orderly, The (1964)",Comedy|Romance,8991
8310,"Errand Boy, The (1961)",Comedy,8992
8311,"Family Jewels, The (1965)",Comedy,8993
8312,"Ladies Man, The (1961)",Comedy,8994
8313,"Patsy, The (1964)",Comedy,8995
8314,Stateside (2004),Drama,8996
8315,"Stooge, The (1953)",Comedy,8997
8316,That's Entertainment (1974),Documentary,8998
8317,"That's Entertainment, Part II (1976)",Documentary,8999
8318,That's Entertainment! III (1994),Documentary,9000
8319,"Wackiest Ship in the Army, The (1960)",Comedy|War,9001
8320,Alexander the Great (1956),Drama,9002
8321,Conquest of Space (1955),Sci-Fi,9003
8322,D.A.R.Y.L. (1985),Adventure|Children|Sci-Fi,9004
8323,Fire in the Sky (1993),Drama|Mystery|Sci-Fi,9005
8324,"Garden of Allah, The (1936)",Drama,9006
8325,I'll Be Seeing You (1944),Drama,9007
8326,"Invisible Man Returns, The (1940)",Horror|Sci-Fi,9008
8327,"Last Minute, The (2001)",Drama|Mystery|Thriller,9009
8328,Love Me If You Dare (Jeux d'enfants) (2003),Drama|Romance,9010
8329,Portrait of Jennie (1948),Drama|Fantasy|Mystery|Romance,9011
8330,Ruby Gentry (1952),Drama,9012
8331,Secret Honor (1984),Drama,9013
8332,Since You Went Away (1944),Drama|War,9014
8333,"Slipping-Down Life, A (1999)",Drama|Romance,9015
8334,Splatter University (1984),Horror,9016
8335,Twist (2003),Drama,9017
8336,Control Room (2004),Documentary|War,9018
8337,Celsius 41.11: The Temperature at Which the Brain... Begins to Die (2004),Documentary,9019
8338,"Cheat, The (1915)",Drama,25735
8339,Dr. Jekyll and Mr. Hyde (1920),Drama|Horror|Sci-Fi,25736
8340,"Golem, The (Golem, wie er in die Welt kam, Der) (1920)",Fantasy|Horror,25737
8341,"Last of the Mohicans, The (1920)",Adventure|Drama,25738
8342,"Idle Class, The (1921)",Comedy,25739
8343,"Phantom Carriage, The (Körkarlen) (1921)",Drama,25741
8344,Destiny (a.k.a. Between Two Worlds) (Der müde Tod) (1921),Fantasy,25742
8345,"Sheik, The (1921)",Adventure|Drama|Romance,25743
8346,Haxan: Witchcraft Through the Ages (a.k.a. The Witches) (1922),Documentary|Horror,25744
8347,"Man from Beyond, The (1922)",Mystery,25745
8348,"Hunchback of Notre Dame, The (1923)",Drama|Horror,25746
8349,Why Worry? (1923),Adventure|Comedy|Romance,25747
8350,HE Who Gets Slapped (1924),Drama|Thriller,25748
8351,"Marriage Circle, The (1924)",Comedy,25749
8352,Sherlock Jr. (1924),Comedy|Fantasy|Romance,25750
8353,"Big Parade, The (1925)",Drama|Romance|War,25751
8354,"Freshman, The (1925)",Comedy,25752
8355,Greed (1924),Drama,25753
8356,"Phantom of the Opera, The (1925)",Drama|Horror,25755
8357,"Jazz Singer, The (1927)",Drama|Musical|Romance,25757
8358,October (1928),Drama|War,25759
8359,Old San Francisco (1927),Drama|Romance,25760
8360,"Unknown, The (a.k.a. Alonzo the Armless) (1927)",Drama|Horror|Romance,25762
8361,"Pandora's Box (Büchse der Pandora, Die) (1929)",Drama,25763
8362,"Cameraman, The (1928)",Comedy|Drama|Romance,25764
8363,"Fall of the House of Usher, The (chute de la maison Usher, La) (1928)",Drama|Horror,25765
8364,"Crowd, The (1928)",Drama,25766
8365,"Man Who Laughs, The (1928)",Drama|Romance,25767
8366,Sadie Thompson (1928),Drama,25768
8367,"Steamboat Bill, Jr. (1928)",Comedy|Romance,25769
8368,Applause (1929),Drama|Musical,25770
8369,"Andalusian Dog, An (Chien andalou, Un) (1929)",Fantasy,25771
8370,Little Caesar (1931),Crime|Drama,25773
8371,"Golden Age, The (Âge d'Or, L') (1930)",Comedy|Drama|Romance,25774
8372,"Champ, The (1931)",Drama,25775
8373,Monkey Business (1931),Comedy,25777
8374,Night Nurse (1931),Crime|Drama|Mystery|Thriller,25778
8375,Boudu Saved From Drowning (Boudu sauvé des eaux) (1932),Comedy,25782
8376,Doctor X (1932),Horror|Thriller,25783
8377,"Land Without Bread (Hurdes, tierra sin pan, Las) (1933)",Documentary|Drama,25785
8378,"Old Dark House, The (1932)",Drama|Horror|Thriller,25786
8379,Rasputin and the Empress (1932),Drama,25787
8380,Scarface (1932),Crime|Drama,25788
8381,Shanghai Express (1932),Adventure|Drama|Romance,25789
8382,"I Was Born, But... (a.k.a. Children of Tokyo) (Otona no miru ehon - Umarete wa mita keredo) (1932)",Comedy|Drama,25792
8383,Vampyr (1932),Fantasy|Horror,25793
8384,What Price Hollywood? (1932),Drama,25794
8385,Dinner at Eight (1933),Comedy|Drama|Romance,25795
8386,"Ghoul, The (1933)",Drama|Horror,25796
8387,Gold Diggers of 1933 (1933),Musical,25797
8388,Island of Lost Souls (1932),Adventure|Horror|Romance|Sci-Fi,25798
8389,Lady for a Day (1933),Comedy,25800
8390,She Done Him Wrong (1933),Comedy|Romance,25801
8391,"Son of Kong, The (1933)",Adventure|Comedy|Fantasy,25802
8392,"Vampire Bat, The (1933)",Horror,25803
8393,Wild Boys of the Road (1933),Adventure|Drama|Romance,25804
8394,"Atalante, L' (1934)",Comedy|Drama|Romance,25805
8395,"Barretts of Wimpole Street, The (a.k.a. Forbidden Alliance) (1934)",Drama|Romance,25806
8396,"Black Cat, The (1934)",Adventure|Crime|Horror|Thriller,25807
8397,Imitation of Life (1934),Drama|Romance,25808
8398,"Lawless Frontier, The (1934)",Romance|Western,25809
8399,"Lost Patrol, The (1934)",Adventure|Drama|War,25810
8400,"Merry Widow, The (1934)",Comedy|Musical|Romance,25811
8401,"Scarlet Pimpernel, The (1934)",Adventure|Comedy,25812
8402,Toni (1935),Drama,25814
8403,Bonnie Scotland (Heroes of the Regiment) (1935),Comedy,25816
8404,"Informer, The (1935)",Crime|Drama,25818
8405,Mark of the Vampire (1935),Horror|Mystery,25819
8406,"Raven, The (1935)",Horror,25820
8407,Werewolf of London (1935),Drama|Fantasy|Horror|Sci-Fi,25822
8408,"Crime of Monsieur Lange, The (Le crime de Monsieur Lange) (1936)",Comedy|Crime|Drama,25824
8409,Fury (1936),Drama|Film-Noir,25825
8410,Libeled Lady (1936),Comedy|Romance,25826
8411,Mr. Deeds Goes to Town (1936),Comedy|Romance,25827
8412,"Petrified Forest, The (1936)",Crime|Drama|Romance,25828
8413,Revolt of the Zombies (1936),Horror|War,25829
8414,Show Boat (1936),Comedy|Drama|Musical|Romance,25830
8415,These Three (1936),Drama|Romance,25831
8416,Wife vs. Secretary (1936),Comedy|Drama|Romance,25832
8417,Camille (1936),Drama|Romance,25833
8418,Captains Courageous (1937),Adventure|Drama,25834
8419,Dead End (1937),Crime|Drama,25835
8420,Double Wedding (1937),Comedy|Romance,25837
8421,Nothing Sacred (1937),Comedy|Drama|Romance,25839
8422,"Prisoner of Zenda, The (1937)",Action|Adventure|Romance,25840
8423,Stage Door (1937),Drama,25841
8424,Topper (1937),Comedy|Fantasy|Romance,25842
8425,"Big Broadcast of 1938, The (1938)",Comedy|Musical|Romance,25843
8426,"Dawn Patrol, The (1938)",Drama|War,25846
8427,Holiday (1938),Comedy|Drama|Romance,25850
8428,"Shopworn Angel, The (1938)",Drama|Romance|War,25851
8429,Gaslight (1940),Mystery|Thriller,25852
8430,Intermezzo (1939),Drama|Romance,25854
8431,"Roaring Twenties, The (1939)",Crime|Drama|Thriller,25855
8432,Wuthering Heights (1939),Drama|Romance,25856
8433,"Story of the Late Chrysanthemums, The (Zangiku monogatari) (1939)",Drama,25858
8434,Abe Lincoln in Illinois (1940),Drama,25859
8435,Boom Town (1940),Adventure|Drama|Romance,25860
8436,Brother Orchid (1940),Comedy|Crime|Drama|Romance,25861
8437,"Edison, the Man (1940)",Drama,25864
8438,"Letter, The (1940)",Drama|Film-Noir,25865
8439,"Sea Hawk, The (1940)",Action|Adventure|Romance,25866
8440,Ball of Fire (1941),Comedy|Romance,25868
8441,"47 Ronin, The (Genroku Chûshingura) (1941)",Drama,25869
8442,Here Comes Mr. Jordan (1941),Comedy|Fantasy|Romance,25870
8443,In the Navy (1941),Comedy|Musical,25871
8444,It Started with Eve (1941),Comedy|Musical|Romance,25872
8445,Never Give a Sucker an Even Break (1941),Comedy|Musical,25874
8446,That Uncertain Feeling (1941),Comedy,25875
8447,Across the Pacific (1942),Action|Adventure|Romance|War,25878
8448,All Through the Night (1941),Action|Comedy|Drama|Thriller|War,25879
8449,Gentleman Jim (1942),Comedy|Drama|Romance,25881
8450,"Hard Way, The (1943)",Drama,25882
8451,My Favorite Blonde (1942),Comedy|Romance|Thriller,25884
8452,"Prelude to War (Why We Fight, 1) (1943)",Documentary|War,25885
8453,Random Harvest (1942),Drama|Romance,25886
8454,Tales of Manhattan (1942),Comedy|Drama,25887
8455,Action in the North Atlantic (1943),Action|War,25888
8456,"Guy Named Joe, A (1943)",Drama|Fantasy|Romance|War,25890
8457,Heaven Can Wait (1943),Comedy|Fantasy|Romance,25891
8458,"Heavenly Body, The (1944)",Comedy|Romance,25892
8459,"Memphis Belle: A Story of a Flying Fortress, The (1944)",Documentary|War,25893
8460,Mr. Lucky (1943),Comedy|Romance,25894
8461,Thousands Cheer (1943),Comedy|Drama|Musical,25897
8462,Day of Wrath (Vredens dag) (1943),Drama,25898
8463,Cover Girl (1944),Comedy|Musical,25899
8464,"Curse of the Cat People, The (1944)",Drama,25900
8465,"Henry V (Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France, The) (1944)",Drama|War,25901
8466,Torment (Hets) (1944),Drama,25902
8467,"Mask of Dimitrios, The (1944)",Crime|Drama|Film-Noir|Mystery,25903
8468,Ministry of Fear (1944),Drama|Film-Noir|Thriller,25904
8469,"Miracle of Morgan's Creek, The (1944)",Comedy|Romance,25905
8470,Mr. Skeffington (1944),Drama|Romance,25906
8471,Mrs. Parkington (1944),Drama|Romance,25907
8472,Passage to Marseille (1944),Adventure|Drama|War,25908
8473,"White Cliffs of Dover, The (1944)",Drama|Romance|War,25910
8474,"Woman in the Window, The (1944)",Crime|Film-Noir|Thriller,25911
8475,"Enchanted Cottage, The (1945)",Drama|Romance,25912
8476,Isle of the Dead (1945),Horror|Thriller,25913
8477,"Ivan the Terrible, Part One (Ivan Groznyy I) (1944)",Drama,25914
8478,"Southerner, The (1945)",Drama,25915
8479,They Were Expendable (1945),Drama|War,25916
8480,"Tree Grows in Brooklyn, A (1945)",Drama,25918
8481,"Beast with Five Fingers, The (1946)",Horror,25919
8482,"Blue Dahlia, The (1946)",Crime|Drama|Film-Noir|Mystery|Thriller,25920
8483,"Dark Mirror, The (1946)",Film-Noir|Thriller,25921
8484,Deception (1946),Drama|Film-Noir|Thriller,25922
8485,Great Expectations (1946),Drama,25923
8486,Humoresque (1946),Drama|Romance,25924
8487,Shoeshine (Sciuscià) (1946),Drama,25926
8488,"Stranger, The (1946)",Drama|Film-Noir|Thriller,25927
8489,Mourning Becomes Electra (1947),Drama,25928
8490,Nightmare Alley (1947),Drama|Film-Noir,25929
8491,Odd Man Out (1947),Crime|Drama|Film-Noir|Thriller,25930
8492,Road to Rio (1947),Adventure|Comedy|Musical|Romance,25931
8493,"Two Mrs. Carrolls, The (1947)",Crime|Drama|Film-Noir|Thriller,25932
8494,3 Godfathers (1948),Drama|Western,25934
8495,B.F.'s Daughter (1948),Drama|Romance,25935
8496,"Babe Ruth Story, The (1948) ",Drama,25936
8497,Easter Parade (1948),Musical|Romance,25937
8498,Fort Apache (1948),Western,25938
8499,"Lady from Shanghai, The (1947)",Drama|Film-Noir|Mystery,25940
8500,Letter from an Unknown Woman (1948),Drama|Romance,25941
8501,Louisiana Story (1948),Drama,25942
8502,"Naked City, The (1948)",Crime|Drama|Film-Noir|Mystery,25943
8503,"Pirate, The (1948)",Adventure|Comedy|Musical|Romance,25944
8504,They Live by Night (1949),Crime|Film-Noir|Romance,25945
8505,"Three Musketeers, The (1948)",Action|Adventure|Drama|Romance,25946
8506,Unfaithfully Yours (1948),Comedy,25947
8507,Yellow Sky (1948),Crime|Western,25948
8508,"Barkleys of Broadway, The (1949)",Comedy|Musical,25950
8509,In the Good Old Summertime (1949),Musical,25951
8510,"Letter to Three Wives, A (1949)",Comedy|Drama,25952
8511,Orpheus (Orphée) (1950),Drama|Fantasy|Romance,25954
8512,"Secret Garden, The (1949)",Children|Drama,25956
8513,"Story of Seabiscuit, The (1949)",Drama|Romance,25957
8514,Annie Get Your Gun (1950),Comedy|Musical|Romance|Western,25959
8515,"Terrible Kids (Enfants terribles, Les) (Strange Ones, The) (1950)",Drama,25960
8516,"Gunfighter, The (1950)",Action|Western,25961
8517,King Solomon's Mines (1950),Action|Adventure|Romance,25962
8518,"Young and the Damned, The (Olvidados, Los) (1950)",Crime|Drama,25963
8519,Scandal (Shubun) (1950),Drama,25964
8520,Summer Stock (1950),Comedy|Musical|Romance,25965
8521,"Greatest Love, The (Europa '51) (1952)",Drama,25966
8522,Carbine Williams (1952),Crime|Drama,25970
8523,Carrie (1952),Drama|Romance,25971
8524,Clash by Night (1952),Drama|Film-Noir,25972
8525,"Prisoner of Zenda, The (1952)",Adventure,25974
8526,"Life of Oharu, The (Saikaku ichidai onna) (1952)",Drama,25975
8527,Son of Paleface (1952),Action|Comedy|Romance|Western,25976
8528,Abbott and Costello Meet Dr. Jekyll and Mr. Hyde (1953),Comedy|Horror|Sci-Fi,25977
8529,Gun Fury (1953),Action|Adventure|Crime|Western,25979
8530,Gate of Hell (Jigokumon) (1953),Drama|Romance,25980
8531,"Titfield Thunderbolt, The (1953)",Comedy,25984
8532,"Belles of St. Trinian's, The (1954)",Comedy,25986
8533,"Crucified Lovers, The (Chikamatsu monogatari) (1954)",Drama,25987
8534,French Cancan (1954),Comedy|Drama|Musical|Romance,25989
8535,It Should Happen to You (1954),Comedy|Romance,25990
8536,"Long, Long Trailer, The (1953)",Comedy|Romance,25991
8537,Magnificent Obsession (1954),Drama|Romance,25993
8538,Salt of the Earth (1954),Drama,25994
8539,Samurai I: Musashi Miyamoto (Miyamoto Musashi) (1954),Action|Adventure|Drama,25995
8540,"Star Is Born, A (1954)",Drama|Musical,25996
8541,Three Coins in the Fountain (1954),Drama|Romance,25998
8542,"Wild One, The (1953)",Drama,25999
8543,"Cobweb, The (1955)",Drama,26000
8544,It's Always Fair Weather (1955),Comedy|Drama|Musical,26001
8545,Confidential Report (1955),Crime|Drama|Mystery|Thriller,26002
8546,Night and Fog (Nuit et brouillard) (1955),Crime|Documentary|War,26003
8547,Samurai II: Duel at Ichijoji Temple (Zoku Miyamoto Musashi: Ichijôji no kettô) (1955),Action|Adventure|Drama,26005
8548,"Seven Little Foys, The (1955)",Comedy|Drama,26006
8549,"Unknown Soldier, The (Tuntematon sotilas) (1955)",Drama|War,26007
8550,Anything Goes (1956),Musical,26008
8551,"Burmese Harp, The (Biruma no tategoto) (1956)",Drama|War,26009
8552,Carousel (1956),Musical|Romance,26010
8553,Samurai III: Duel on Ganryu Island (a.k.a. Bushido) (Miyamoto Musashi kanketsuhen: kettô Ganryûjima) (1956),Action|Adventure|Drama,26012
8554,Rodan (Sora no daikaijû Radon) (1956),Adventure,26013
8555,All at Sea (1957),Comedy,26016
8556,Chase a Crooked Shadow (1958),Crime|Film-Noir|Mystery|Thriller,26018
8557,Fiend Without a Face (1958),Horror|Sci-Fi|Thriller,26019
8558,Jailhouse Rock (1957),Crime|Drama|Musical|Romance,26021
8559,Man of a Thousand Faces (1957),Drama,26022
8560,"Spirit of St. Louis, The (1957)",Adventure|Drama,26025
8561,"Undead, The (1957)",Fantasy|Horror,26026
8562,Zero Hour! (1957),Drama|Thriller,26027
8563,Carve Her Name with Pride (1958),Drama|War,26028
8564,Corridors of Blood (1958),Crime|Drama|Horror|Thriller,26030
8565,Giants and Toys (Kyojin to gangu) (1958),Comedy|Drama,26033
8566,"Last Hurrah, The (1958)",Drama,26034
8567,Machine Gun Kelly (1958),Action|Crime,26035
8568,Teacher's Pet (1958),Comedy|Romance,26038
8569,Torpedo Run (1958),Drama|War,26042
8570,"Vikings, The (1958)",Action|Adventure,26043
8571,Al Capone (1959),Crime|Drama,26044
8572,Picnic on the Grass (Le déjeuner sur l'herbe) (1959),Comedy|Romance,26046
8573,Invisible Invaders (1959),Horror|Sci-Fi,26047
8574,"Human Condition II, The (Ningen no joken II) (1959)",Drama|War,26048
8575,Fires on the Plain (Nobi) (1959),Drama|War,26049
8576,North West Frontier (1959),Adventure|Drama|War,26050
8577,"Nun's Story, The (1959)",Drama,26051
8578,Pickpocket (1959),Crime|Drama,26052
8579,Floating Weeds (Ukigusa) (1959),Drama,26055
8580,"Young Philadelphians, The (1959)",Drama,26056
8581,"Leech Woman, The (1960)",Horror|Sci-Fi,26058
8582,When a Woman Ascends the Stairs (Onna ga kaidan wo agaru toki) (1960),Drama,26059
8583,"Sundowners, The (1960)",Adventure|Drama,26062
8584,Sunrise at Campobello (1960),Drama,26063
8585,"Bad Sleep Well, The (Warui yatsu hodo yoku nemuru) (1960)",Drama|Thriller,26064
8586,Bachelor in Paradise (1961),Comedy|Romance,26066
8587,"Deadly Companions, The (1961)",Western,26067
8588,"4 Horsemen of the Apocalypse, The (1962)",Drama,26068
8589,"Intruder, The (1962)",Drama,26070
8590,Murder She Said (1961),Comedy|Crime|Drama|Mystery,26072
8591,"Human Condition III, The (Ningen no joken III) (1961)",Drama|War,26073
8592,Paris Blues (1961),Drama|Romance,26074
8593,Scream of Fear (a.k.a. Taste of Fear) (1961),Horror|Mystery|Thriller,26076
8594,Advise and Consent (1962),Drama,26078
8595,David and Lisa (1962),Drama,26079
8596,Eegah (1962),Fantasy|Horror|Romance|Thriller,26080
8597,Harakiri (Seppuku) (1962),Drama,26082
8598,"Loneliness of the Long Distance Runner, The (1962)",Drama,26083
8599,"Music Man, The (1962)",Children|Comedy|Musical|Romance,26084
8600,Mutiny on the Bounty (1962),Adventure|Drama|Romance,26085
8601,"Occurrence at Owl Creek Bridge, An (La rivière du hibou) (1962)",Drama|War,26086
8602,"Four Days of Naples, The (Le quattro giornate di Napoli) (1962)",Drama|War,26088
8603,"Easy Life, The (Il Sorpasso) (1962)",Comedy|Drama,26090
8604,"Wonderful World of the Brothers Grimm, The (1962)",Adventure|Animation|Children|Comedy|Drama|Fantasy|Musical|Romance,26093
8605,"Eclisse, L' (Eclipse) (1962)",Drama,26094
8606,"Carabineers, The (Carabiniers, Les) (1963)",Comedy|Drama|War,26095
8607,"Cardinal, The (1963)",Drama,26096
8608,"Incredibly Strange Creatures Who Stopped Living and Became Mixed-Up Zombies!!?, The (1964)",Horror|Mystery,26098
8609,"Kiss of the Vampire, The (1963)",Horror,26099
8610,Love with the Proper Stranger (1963),Comedy|Drama|Romance,26100
8611,McLintock! (1963),Comedy|Western,26101
8612,Murder at the Gallop (1963),Comedy|Crime|Drama|Mystery|Thriller,26104
8613,"New Kind of Love, A (1963)",Comedy,26106
8614,"Prize, The (1963)",Drama|Mystery|Thriller,26107
8615,Sunday in New York (1963),Comedy|Romance,26108
8616,Crooks in Clover (a.k.a. Monsieur Gangster) (Les tontons flingueurs) (1963),Action|Comedy|Crime,26109
8617,36 Hours (1965),Thriller|War,26110
8618,Becket (1964),Drama,26111
8619,Behold a Pale Horse (1964),Drama|War,26112
8620,"Best Man, The (1964)",Comedy|Drama,26113
8621,"Hush... Hush, Sweet Charlotte (1964)",Horror|Thriller,26116
8622,"Killers, The (1964)",Action|Crime|Drama|Film-Noir|Thriller,26117
8623,"Naked Kiss, The (1964)",Drama,26119
8624,Onibaba (1964),Drama|Horror|War,26122
8625,Robin and the 7 Hoods (1964),Comedy|Crime|Musical,26123
8626,Robinson Crusoe on Mars (1964),Sci-Fi,26124
8627,"Spider Baby or, The Maddest Story Ever Told (Spider Baby) (1968)",Comedy|Horror,26125
8628,"Visit, The (1964)",Drama,26127
8629,What a Way to Go! (1964),Comedy|Musical|Romance,26128
8630,Docking the Boat (Att angöra en brygga) (1965),Comedy|Drama|Romance,26130
8631,"Battle of Algiers, The (La battaglia di Algeri) (1966)",Drama|War,26131
8632,"Charlie Brown Christmas, A (1965)",Animation|Children|Comedy,26133
8633,Dracula: Prince of Darkness (1966),Horror|Mystery,26134
8634,"Hallelujah Trail, The (1965)",Comedy|Western,26136
8635,"Heroes of Telemark, The (1965) ",Action|Drama|War,26137
8636,"Hill, The (1965)",Drama|War,26138
8637,In Harm's Way (1965),Drama|War,26139
8638,Incubus (1966),Horror,26140
8639,"Loved One, The (1965)",Comedy,26141
8640,Major Dundee (1965),Adventure|War|Western,26142
8641,Operation Crossbow (1965),Action|Adventure|War,26144
8642,Ride in the Whirlwind (1965),Western,26146
8643,"Thousand Clowns, A (1965)",Comedy|Drama|Romance,26147
8644,"Train, The (1964)",Action|Thriller|War,26148
8645,Andrei Rublev (Andrey Rublyov) (1969),Drama|War,26150
8646,Au Hasard Balthazar (1966),Crime|Drama,26151
8647,Batman (1966),Action|Adventure|Comedy,26152
8648,Grand Prix (1966),Drama,26153
8649,Khartoum (1966),Action|Adventure|Drama|War,26155
8650,Dragon Gate Inn (Dragon Inn) (Long men kezhan) (1967),Action|Adventure,26156
8651,Manos: The Hands of Fate (1966),Horror,26157
8652,Closely Watched Trains (Ostre sledované vlaky) (1966),Comedy|Drama|War,26158
8653,Tokyo Drifter (Tôkyô nagaremono) (1966),Action|Crime|Drama,26159
8654,Asterix and the Gauls (Astérix le Gaulois) (1967),Action|Adventure|Animation|Children|Comedy,26160
8655,Gappa: The Triphibian Monsters (AKA Monster from a Prehistoric Planet) (Daikyojû Gappa) (1967),Sci-Fi,26162
8656,Don't Look Back (1967),Documentary|Musical,26163
8657,Fando and Lis (Fando y Lis) (1968),Adventure|Fantasy,26164
8658,The Incident (1967),Crime|Drama,26167
8659,Branded to Kill (Koroshi no rakuin) (1967),Action|Crime|Drama,26169
8660,"Bride Wore Black, The (La mariée était en noir) (1968)",Crime|Drama,26170
8661,Play Time (a.k.a. Playtime) (1967),Comedy,26171
8662,Point Blank (1967),Action|Crime|Drama|Thriller,26172
8663,The Shooting (1966),Western,26174
8664,"St. Valentine's Day Massacre, The (1967)",Crime|Drama,26175
8665,Titicut Follies (1967),Documentary|Drama,26176
8666,Tony Rome (1967),Crime|Drama|Thriller,26177
8667,Two for the Road (1967),Comedy|Drama|Romance,26178
8668,Up the Down Staircase (1967),Drama,26180
8669,"War Wagon, The (1967)",Action|Western,26181
8670,Asterix and Cleopatra (Astérix et Cléopâtre) (1968),Action|Adventure|Animation|Children|Comedy,26183
8671,"Diamond Arm, The (Brilliantovaya ruka) (1968)",Action|Adventure|Comedy|Crime|Thriller,26184
8672,Dracula Has Risen from the Grave (1968),Horror|Romance|Thriller,26185
8673,Head (1968),Comedy|Fantasy|Musical,26187
8674,"Heart Is a Lonely Hunter, The (1968)",Drama,26188
8675,"I Love You, Alice B. Toklas! (1968)",Comedy,26189
8676,Petulia (1968),Drama,26191
8677,"Subject Was Roses, The (1968)",Drama,26194
8678,Sympathy for the Devil (1968),Documentary|Musical,26195
8679,War and Peace (Voyna i mir) (1967),Drama|Romance|War,26197
8680,"Yours, Mine and Ours (1968)",Children|Comedy,26198
8681,Alice's Restaurant (1969),Comedy|Drama,26199
8682,Colossus: The Forbin Project (1970),Sci-Fi|Thriller,26203
8683,Death Rides a Horse (Da uomo a uomo) (1967),Action|Western,26204
8684,"Goodbye, Mr. Chips (1969)",Drama|Musical|Romance,26205
8685,Journey to the Far Side of the Sun (a.k.a. Doppelgänger) (1969),Fantasy|Mystery|Sci-Fi|Thriller,26206
8686,Last Summer (1969),Drama,26207
8687,My Night At Maud's (Ma Nuit Chez Maud) (1969),Comedy|Drama|Romance,26208
8688,"Magic Christian, The (1969)",Comedy,26209
8689,Marlowe (1969),Crime|Drama|Mystery,26210
8690,More (1969),Crime|Drama|Romance,26211
8691,"Reivers, The (1969)",Comedy|Drama,26213
8692,Taste the Blood of Dracula (1970),Horror,26214
8693,"Joke, The (Zert) (1969)",Drama,26215
8694,...tick... tick... tick... (1970),Action|Drama,26216
8695,Brewster McCloud (1970),Comedy,26219
8696,"Violent City (Family, The) (Città violenta) (1970)",Action|Crime|Drama,26220
8697,Dirty Dingus Magee (1970),Comedy|Western,26221
8698,Dodes'ka-den (Clickety-Clack) (1970),Drama|Fantasy,26222
8699,Gamera vs. Jiger (1970),Action|Fantasy|Sci-Fi,26223
8700,"Claire's Knee (Genou de Claire, Le) (1970)",Comedy|Romance,26225
8701,"Hi, Mom! (1970)",Comedy,26226
8702,House of Dark Shadows (1970),Drama|Horror|Romance,26227
8703,"Swedish Love Story, A (Kärlekshistoria, En) (1970)",Drama|Romance,26228
8704,"Landlord, The (1970)",Comedy|Drama,26229
8705,On a Clear Day You Can See Forever (1970),Comedy|Musical|Romance,26230
8706,Performance (1970),Crime|Drama|Thriller,26231
8707,Rejs (1970),Comedy,26232
8708,Long Live Death (Viva la muerte) (1971),Drama|War,26235
8709,"White Sun of the Desert, The (Beloe solntse pustyni) (1970)",Action|Adventure|Comedy|Drama|Romance|War,26236
8710,Zabriskie Point (1970),Drama|Romance,26237
8711,"Beguiled, The (1971)",Drama|Thriller|War,26240
8712,"Devils, The (1971)",Drama,26241
8713,Duel (1971),Action|Mystery|Thriller,26242
8714,Evil Roy Slade (1972),Comedy|Western,26243
8715,"Go-Between, The (1970)",Drama|Romance,26245
8716,Johnny Got His Gun (1971),Drama|War,26246
8717,Lawman (1971),Western,26247
8718,Let's Scare Jessica to Death (1971),Horror|Mystery,26248
8719,They Call Me Trinity (1971),Comedy|Western,26249
8720,Mon Oncle Antoine (1971),Drama,26251
8721,"New Leaf, A (1971)",Comedy|Romance,26252
8722,Nicholas and Alexandra (1971),Drama|War,26253
8723,Von Richthofen and Brown (1971),Action|Drama|War,26254
8724,Scars of Dracula (1970),Horror,26255
8725,Support Your Local Gunfighter (1971),Comedy|Romance|Western,26256
8726,Sweet Sweetback's Baadasssss Song (1971),Crime|Drama|Thriller,26257
8727,"Topo, El (1970)",Fantasy|Western,26258
8728,"Emigrants, The (Utvandrarna) (1971)",Drama,26259
8729,Fiend with the Electronic Brain (Blood of Ghastly Horror) (1972),Horror|Sci-Fi,26263
8730,Dr. Phibes Rises Again (1972),Adventure|Comedy|Horror|Romance,26265
8731,Dracula A.D. 1972 (1972),Horror|Thriller,26266
8732,Get to Know Your Rabbit (1972),Comedy,26267
8733,"Tall Blond Man with One Black Shoe, The (Le grand blond avec une chaussure noire) (1972)",Comedy|Mystery,26268
8734,Lone Wolf and Cub: Sword of Vengeance (Kozure Ôkami: Kowokashi udekashi tsukamatsuru) (1972),Action|Crime,26269
8735,Lone Wolf and Cub: Baby Cart at the River Styx (Kozure Ôkami: Sanzu no kawa no ubaguruma) (1972),Action|Adventure,26270
8736,Lady Sings the Blues (1972),Drama|Musical,26271
8737,Payday (1973),Drama,26274
8738,Slither (1973),Comedy|Crime|Thriller,26277
8739,Traffic (Trafic) (1971),Comedy,26280
8740,"Mad Adventures of Rabbi Jacob, the (Les Aventures de Rabbi Jacob) (1973)",Comedy,26282
8741,Charley Varrick (1973),Crime|Drama|Thriller,26283
8742,Dark Star (1974),Comedy|Sci-Fi|Thriller,26285
8743,"Delicate Balance, A (1973)",Drama,26287
