user_id,movie_id,rating
398,19444,4.0
1946,18069,2.5
1616,26679,4.5
2920,18582,5.0
534,15585,5.0
465,14129,4.0
752,23050,4.0
187,12767,4.5
887,7367,4.5
1851,14899,4.0
1712,23998,4.5
596,12941,4.5
986,15554,4.0
1897,5422,4.5
220,20686,4.5
2304,5355,5.0
2939,1560,5.0
92,24792,3.0
2846,17582,4.5
1170,4193,5.0
1318,9025,3.5
2581,7285,4.5
2683,4077,4.0
2673,17676,3.0
1787,15812,4.0
2597,6366,3.5
2432,11398,4.0
2001,7611,4.5
1628,1937,3.5
1942,9197,2.5
507,10761,4.0
1648,16590,4.5
2711,2377,2.5
1578,15291,5.0
1902,11807,3.5
2854,6425,4.0
928,6564,3.5
2471,5617,4.5
2628,10766,3.0
144,21570,3.0
467,14514,4.0
1337,14240,3.0
2479,13571,5.0
1291,1590,4.0
109,13231,5.0
829,10024,4.5
1637,8219,4.0
684,21792,4.0
2580,26715,4.5
2888,27178,2.0
1184,3551,4.0
1707,24945,4.5
1998,7077,4.0
1104,10099,3.0
2704,16893,5.0
2444,26397,4.0
347,22525,2.0
2421,19624,5.0
2820,21247,4.0
1151,18330,3.5
1595,5413,5.0
529,22400,3.5
1189,3179,4.5
93,9022,4.0
1748,15741,3.5
2214,19345,3.5
4,9300,1.5
1840,11005,4.0
690,15488,4.0
78,16713,3.0
178,11346,4.0
1496,19356,4.5
1136,26743,3.0
2512,257,2.5
494,1257,5.0
2053,15998,4.5
1592,25733,3.5
1979,15840,3.0
2465,11124,4.5
1398,21560,4.0
189,5001,3.5
2025,14068,4.0
688,13615,4.0
2615,17120,2.0
2478,19903,4.0
859,1202,3.5
2240,23980,4.5
894,6592,3.5
471,4444,5.0
2893,5352,2.0
351,18062,3.5
2278,4882,4.0
1144,25207,5.0
2028,26526,3.0
2804,19765,4.5
622,17576,3.5
1100,25753,4.5
444,1423,4.0
232,11772,3.0
308,5926,4.5
134,18161,5.0
2892,6675,4.5
951,7022,4.5
2359,4847,4.0
102,5380,5.0
1839,15861,4.0
297,26915,4.0
1362,4290,4.0
283,3049,3.0
2868,19585,5.0
1684,27085,3.0
2306,761,4.0
2930,23477,5.0
1983,12742,5.0
399,24031,4.0
591,20996,3.5
2445,762,5.0
1608,25991,3.5
2524,18575,4.0
1970,963,4.0
284,21384,5.0
642,9267,2.5
1475,16709,4.5
2876,11447,5.0
1055,22884,2.5
2301,13821,4.5
1008,11530,4.5
554,8261,5.0
1041,9506,4.0
493,20723,4.5
1439,18919,3.0
382,19425,4.0
902,570,4.0
611,16261,3.5
1025,16250,4.5
98,20340,2.5
2853,6718,1.5
1170,20087,4.5
2034,18783,4.0
1894,24399,4.0
2045,2011,3.0
1674,13958,5.0
1552,26807,4.0
1713,20411,2.5
338,21083,3.5
2074,18963,4.0
2929,16456,4.5
2055,16724,5.0
392,13972,5.0
593,25471,4.0
1000,10790,4.5
1864,13716,3.5
1867,24230,4.0
1159,880,4.5
292,4489,5.0
123,5898,5.0
2363,10061,5.0
1917,15162,3.5
208,9647,4.5
927,8696,3.5
782,26699,4.5
1287,2508,4.0
2433,26476,4.5
1401,13294,4.0
1521,16474,4.5
1737,4927,3.5
1011,26205,4.0
2428,18264,3.5
2312,15575,3.5
1975,12283,4.5
1983,9681,4.5
2310,6089,4.0
220,6595,4.0
1838,12621,4.0
91,19495,4.0
2096,11311,2.5
1712,15189,3.0
316,18634,4.0
284,20516,4.0
2085,12943,4.5
1807,19862,5.0
1961,21871,4.0
2982,21672,4.5
1086,11210,5.0
101,2510,4.0
2068,46,4.5
1462,7256,4.0
899,11106,3.5
1176,8220,4.0
1029,27125,3.5
1113,6341,3.0
1778,12925,4.0
1063,7756,4.5
575,20634,4.0
1342,21041,2.0
2948,6014,3.5
1278,17845,3.0
2609,25241,4.5
821,24511,3.0
1256,16421,5.0
1783,10913,4.0
2732,1066,4.0
1636,25526,3.5
168,2595,4.0
2791,16156,4.5
1205,10515,2.0
2489,6195,4.5
1114,4764,4.5
1503,14661,4.5
2697,17523,5.0
1324,18105,4.5
1659,16859,3.5
87,24481,4.5
2493,702,4.0
2642,12521,4.0
444,18053,4.0
200,25536,5.0
1518,7498,4.5
1656,5031,4.5
2518,17312,3.0
880,21687,5.0
1990,16322,4.0
1767,23176,5.0
2592,21618,4.0
2978,1102,3.0
41,15774,2.0
215,22523,4.5
2849,10230,4.0
1499,21121,4.0
2695,18024,5.0
2327,10126,3.5
1603,7579,4.5
1798,661,2.5
66,24954,3.5
1121,22887,3.0
2568,1678,4.0
2378,8953,3.0
553,25026,3.5
1554,23393,5.0
1319,23767,4.0
857,9229,4.0
2979,9257,4.0
836,6222,5.0
2097,5563,3.5
2561,15067,3.5
1302,866,3.0
1803,952,4.0
754,16777,4.0
2260,5605,3.5
2492,21353,4.0
1331,20223,5.0
352,10468,4.0
2261,24212,4.0
2051,25658,4.0
2230,6780,2.5
86,13689,3.0
15,2973,4.0
1413,18293,4.5
815,8531,4.0
907,2179,4.0
2374,142,4.0
296,13215,3.5
1627,7315,5.0
2574,15959,2.5
110,1105,4.0
109,9041,4.0
954,17377,4.5
2219,2099,5.0
1863,18310,4.5
1123,13245,4.0
1448,3456,3.0
830,17407,4.0
2084,4243,3.5
178,24566,5.0
162,9309,4.0
1819,12046,5.0
2950,24486,4.0
2728,381,5.0
2112,26917,4.0
163,18352,4.0
2475,21393,4.0
639,20736,4.0
568,19377,4.0
42,22089,5.0
922,22829,4.5
57,19628,4.0
1689,17901,5.0
383,16864,5.0
1928,17419,4.0
192,7754,5.0
2880,14882,5.0
2038,15875,4.5
2595,21663,4.0
2125,10719,4.0
2830,5931,4.0
2457,13514,5.0
1245,11923,4.5
1565,6582,3.0
2566,4764,4.0
588,15416,3.5
2510,20523,5.0
1966,20070,4.5
1363,20471,2.5
945,15381,5.0
1673,15206,5.0
1775,432,4.0
722,17892,4.5
1134,13582,4.0
2887,10421,5.0
2926,24637,1.5
1307,17504,5.0
979,14977,4.0
108,13639,5.0
128,24280,4.5
2373,9172,4.5
2162,6961,4.0
2089,23260,4.0
720,2857,3.0
97,7099,4.0
1979,26096,5.0
1617,1223,4.5
131,11284,4.5
1375,10242,4.0
1643,727,3.5
227,26014,4.0
1095,1483,4.0
2806,20167,5.0
665,22401,4.5
1833,12109,4.0
1342,10427,4.0
1545,13997,3.5
2822,23069,3.5
516,22904,4.0
354,17040,4.5
2408,27266,5.0
2488,20333,4.0
2119,6897,4.0
240,9510,3.5
816,23960,5.0
1828,26786,4.0
2531,9401,1.0
2035,2146,4.0
991,5192,3.5
823,758,4.0
2000,7865,4.0
57,9545,3.0
2718,11482,4.0
2580,24875,5.0
839,5204,4.5
72,23778,4.5
2643,14643,3.0
664,20301,4.0
2126,21399,3.5
2718,23878,4.0
2444,20292,4.5
1746,1731,4.0
1978,9540,4.0
1958,23751,3.5
205,23862,2.5
528,27117,5.0
80,945,5.0
1210,14221,4.0
1950,26141,4.5
158,9914,4.0
645,26638,2.5
1556,5782,4.0
718,16574,4.5
2502,19551,4.0
116,23738,4.0
2890,5052,4.5
2528,8087,4.5
2675,11461,4.0
1520,24612,3.0
1472,25361,4.0
976,5141,5.0
1873,1769,5.0
1960,6100,1.0
2806,7884,2.0
892,15811,4.5
961,4224,4.5
374,9862,2.5
1181,12771,5.0
660,23585,4.0
2429,18829,4.5
2075,24847,4.5
595,2669,4.0
5,5607,4.0
2799,8655,4.0
2679,11952,4.0
744,12934,3.0
2042,22634,5.0
1932,376,4.0
1561,24139,4.5
2171,20380,3.5
2139,13541,4.0
650,1330,2.0
2685,27063,3.0
724,17489,5.0
635,4738,3.5
392,3260,3.5
438,10747,4.0
2841,19034,5.0
344,19598,4.5
2690,12418,4.0
1172,2734,3.5
446,443,5.0
1941,17167,4.0
1864,17810,4.5
2876,24923,4.0
589,21279,4.5
1075,5263,5.0
373,24534,5.0
2839,418,5.0
254,10651,4.0
1513,23447,4.5
1543,3337,0.5
2345,12252,4.5
2103,9595,3.5
1694,27252,3.5
2036,27098,4.5
2945,15392,1.5
1393,14541,4.0
2031,1,4.5
1192,6721,3.0
1757,10229,4.0
2444,7597,3.5
1522,13089,3.5
601,2314,4.0
2406,21020,3.5
770,14616,4.0
1635,8336,3.5
2457,2111,5.0
1054,20830,4.5
901,26651,5.0
2889,6790,4.5
1312,2984,1.5
2056,4666,4.0
329,6840,5.0
2036,13146,4.0
939,14751,4.5
2121,16090,4.0
952,17617,4.5
1810,1125,4.0
731,20243,5.0
1785,13731,1.5
2723,1521,3.5
1218,8406,4.5
1314,21950,2.5
762,10181,1.0
1722,24855,3.5
926,2367,4.0
1946,5517,5.0
1001,8197,4.5
1746,24086,4.0
26,19110,4.0
2195,1780,3.5
772,22602,3.5
1875,1041,5.0
343,7448,5.0
1374,20210,3.5
2815,15453,4.5
1797,5433,4.5
95,19378,4.0
2122,20244,3.5
1922,22145,4.5
221,13269,3.0
1786,23499,4.5
2191,2084,2.5
1273,25884,3.0
1089,14483,3.5
781,12399,4.5
1430,23591,4.5
1416,13198,5.0
2567,11149,4.0
2998,16765,4.5
2504,14090,3.0
2222,22868,4.0
781,18979,3.0
771,16485,5.0
85,12937,3.5
1730,7640,3.5
16,24615,4.5
317,8242,4.0
2208,24114,4.5
2665,7958,4.0
1695,7296,3.0
2510,11088,2.5
740,2290,3.0
656,25558,4.0
479,1812,4.5
2430,12565,3.0
2040,3889,4.0
1889,5037,3.5
1344,8583,4.0
213,13991,4.5
1346,23467,2.0
1047,14279,5.0
2843,17017,3.5
574,22260,4.5
1909,9929,2.5
2268,9163,1.0
1053,24931,3.0
1940,5153,4.0
2939,5156,1.5
107,3594,3.0
230,15646,4.0
1118,26561,4.0
1493,19608,3.5
244,18758,3.0
1678,18097,5.0
909,15790,2.0
1145,17823,1.0
1980,24617,5.0
284,2664,4.5
2183,14778,4.5
987,13316,4.0
2321,10082,2.5
2447,13014,4.0
29,23509,2.0
2329,17881,2.0
2107,6450,5.0
1393,8264,4.0
2846,8140,3.0
2035,8220,5.0
2873,13636,5.0
2180,19890,4.0
1710,8980,2.0
1024,3116,3.5
546,24617,4.5
2315,11647,4.0
2331,12826,3.5
288,25662,4.0
1964,12235,3.5
2259,10836,2.0
1946,564,4.5
722,3694,4.5
1372,2649,4.0
1877,7628,5.0
1108,7000,2.5
2937,15344,3.5
629,10086,0.5
436,21875,4.5
495,22665,3.0
2846,25061,1.0
1854,24979,4.0
1377,19270,3.0
1787,7137,3.5
1448,5602,4.0
1705,20613,4.0
2617,22305,3.0
1361,17898,5.0
182,17140,2.0
294,15777,1.0
661,27217,4.5
560,14228,4.0
1493,20574,5.0
739,21898,4.5
2858,9933,4.5
2340,26295,4.5
2877,20269,4.0
2238,1618,4.0
1187,10424,5.0
2182,15851,1.0
1035,5935,4.5
2923,17149,0.5
131,15605,2.5
1295,23690,0.5
2107,18421,5.0
1912,20409,2.0
1406,9677,4.5
236,25640,3.5
2996,3245,3.5
1831,21539,4.0
2308,8773,3.5
841,19742,2.5
458,689,3.5
2663,12511,4.0
1167,3735,3.0
1193,24287,4.5
503,18726,4.0
2047,5450,3.0
2665,291,4.0
274,1570,4.0
517,27064,2.0
2938,25540,3.5
1745,1704,1.0
298,14817,2.0
1519,5002,4.0
1557,23921,4.0
1672,5159,5.0
2003,22040,2.0
2687,15506,3.5
1620,21984,3.5
658,15879,4.0
2166,3153,3.0
2119,18650,2.5
2271,46,3.5
1249,23800,1.0
1800,10160,4.5
2489,15631,3.0
2139,5182,4.0
708,23005,1.0
383,6563,4.0
865,4137,4.5
336,20852,5.0
792,14932,4.0
301,27250,4.5
1965,17782,0.5
622,18633,3.0
2987,17274,5.0
1911,13575,2.5
1558,14502,3.0
1778,16442,5.0
715,621,4.0
657,1359,3.0
2869,22160,4.0
42,7496,4.0
1760,19849,5.0
2010,26807,5.0
2857,16585,3.5
136,15488,3.0
804,16248,2.5
2051,3680,3.5
1175,12186,2.5
808,16122,5.0
392,21019,4.0
2366,26356,1.5
1427,9494,5.0
2766,8552,4.0
1647,22467,1.5
2316,8079,3.0
1082,11709,5.0
485,9601,4.0
735,1286,2.5
227,5309,4.0
2591,7559,5.0
1016,23483,3.0
1369,19565,3.0
1234,18261,4.0
2634,9028,4.0
1832,15571,3.5
1848,10806,0.5
2958,25861,3.0
2613,6087,0.5
1082,26169,3.0
868,12812,2.0
196,17404,4.5
76,13123,3.0
2625,9184,4.5
1845,20648,2.0
940,8321,4.0
2917,3672,4.5
839,17079,4.0
242,1307,2.0
1511,22350,3.0
582,5567,3.0
792,18283,4.0
1490,8531,4.0
38,20743,4.0
1832,8273,4.5
1931,2829,4.0
1179,11390,3.5
53,20629,3.5
2327,18150,1.5
1648,6489,4.5
2805,25085,4.0
402,19183,2.5
582,4116,1.0
366,8311,3.0
255,17255,4.5
2096,9674,4.0
732,1206,5.0
1081,13737,3.5
185,12860,3.0
1438,16830,4.0
1240,22002,5.0
1834,14917,4.5
2386,7869,5.0
1141,2098,4.0
276,14869,2.0
1129,5232,5.0
1588,18210,3.5
1739,8129,0.5
478,3782,2.5
1098,14050,2.5
2950,26163,5.0
752,11700,3.0
1075,11401,4.5
753,3061,0.5
1404,23839,3.0
233,26656,2.0
1904,18228,4.0
1738,4023,4.0
2020,8720,3.5
2522,16387,2.0
2541,12821,2.5
1631,12174,3.0
1634,23082,3.5
579,7756,4.5
2047,22174,4.0
2381,23498,3.5
2785,22463,4.0
2041,24233,5.0
19,1609,5.0
77,14311,3.5
2822,22756,4.0
1801,23149,4.5
1536,5578,2.5
2816,5998,2.5
2786,8233,4.5
1034,7213,4.5
298,21266,3.5
2019,12113,3.5
2367,9758,3.0
735,24206,1.0
387,26234,4.5
1927,12439,3.5
435,16469,1.0
2523,13069,2.0
2476,18702,5.0
2524,13206,5.0
980,1709,4.0
1863,11611,3.5
1036,9649,4.5
1301,13251,3.5
627,15240,3.0
2791,19775,3.0
2241,22869,4.0
434,3572,3.0
2234,20901,3.5
2392,3896,4.5
2075,27268,4.5
1361,20602,4.5
706,18985,4.5
2207,1757,4.0
1241,15434,4.0
2713,1200,0.5
508,12304,4.0
391,8070,4.0
9,11402,0.5
2904,6495,4.0
616,9345,3.5
426,18089,3.0
184,4321,4.0
2715,20465,3.5
1430,14378,0.5
796,27278,3.5
1591,27096,4.0
904,24336,3.5
1456,18353,5.0
2684,24169,3.0
1533,16993,2.5
2464,8378,2.5
1041,10397,3.5
656,22955,4.5
2436,25370,2.0
1769,24716,4.0
2568,3930,3.5
2612,20611,4.0
895,6104,3.0
1814,17894,4.5
2456,4014,4.0
352,7636,3.5
2490,8043,4.0
2862,19107,4.5
1871,11929,4.0
1995,21934,3.0
920,11931,3.5
73,2203,4.5
1184,3833,3.5
607,2073,2.5
540,4569,4.0
1537,24898,4.5
2566,2494,0.5
1950,3372,4.0
194,14469,3.5
501,1106,3.5
711,325,0.5
2117,8673,2.5
93,20224,5.0
530,16878,4.0
2953,13884,2.0
1666,9395,3.5
467,22757,3.5
1972,25830,4.5
479,9230,4.0
120,11818,3.0
1473,26243,3.5
2141,4349,2.5
55,11448,3.5
713,13840,4.5
2795,4919,4.5
2738,18658,4.0
847,886,1.0
657,9463,3.5
865,5669,2.5
736,19151,4.5
1286,22768,3.5
2134,13274,2.5
2786,708,4.0
2412,26915,4.0
1316,25455,1.5
1789,25679,3.5
1611,11985,2.5
2559,22419,4.5
2888,6659,4.0
2914,13583,4.0
2191,17182,4.5
489,8509,3.5
1248,24151,5.0
1852,5147,4.0
1612,9867,3.0
1818,8177,4.0
1057,26487,4.0
504,5244,3.5
1693,26970,5.0
2334,7608,2.5
574,13043,4.5
154,25632,3.5
2630,14216,4.0
754,6875,5.0
1377,13948,3.0
758,18798,4.0
2813,2659,4.0
2154,17448,1.5
215,9447,4.0
1551,12553,5.0
511,20227,4.5
1519,20767,3.5
1150,17752,4.0
621,25679,3.5
556,7390,4.5
2602,7807,3.0
2149,11408,4.0
947,1655,5.0
2518,6602,2.5
2674,13990,5.0
197,21643,3.5
2555,20556,4.5
618,15577,4.0
2949,26214,3.5
1461,25439,3.5
912,3430,3.5
1233,18316,4.0
456,9543,3.0
2945,15381,4.5
1768,15202,4.5
2359,24498,4.0
2591,22712,4.5
1508,7924,4.0
2221,10346,3.5
1977,20304,4.5
2370,14926,4.0
63,7378,4.0
2312,15545,1.0
2559,10646,5.0
1090,7654,4.5
1423,20156,5.0
1081,24699,4.5
1807,18597,4.5
2945,20734,4.0
2839,16026,4.5
2364,17975,4.0
1911,24536,3.0
1989,24224,4.0
1025,23806,4.0
946,18942,4.0
1349,9540,3.5
686,10270,3.5
2234,10269,3.0
2508,14214,4.0
1666,6887,4.0
462,7711,4.0
2250,6405,4.0
2621,5083,4.0
2594,22988,4.0
2781,15978,4.5
679,20853,3.5
2530,21346,4.0
1994,24061,4.5
2931,10501,4.5
904,13968,5.0
2703,24756,5.0
2189,15323,2.5
2233,14694,3.0
1701,9612,5.0
2387,20002,2.0
2248,9959,3.0
1084,16018,0.5
1992,15625,1.5
223,19931,2.0
2565,4445,4.5
1581,4525,0.5
1994,16698,3.5
2015,8915,4.5
1734,25386,4.0
9,12126,4.5
516,8019,3.5
24,34,4.0
516,3960,4.0
886,8564,3.5
169,13256,3.5
1300,9905,3.0
780,16605,4.0
204,23336,3.0
2989,10349,4.0
181,9591,3.0
1552,26322,3.0
762,2557,5.0
37,16291,2.0
1360,10235,3.0
2549,26360,2.5
682,9801,2.5
1448,12536,3.5
2074,15287,4.5
1194,15520,3.5
2662,10396,3.0
1954,7496,5.0
2912,18661,5.0
90,22971,5.0
2292,19542,4.0
353,3459,3.0
2120,23463,4.0
1241,3723,4.0
421,19223,4.0
1970,23911,1.5
118,21224,4.5
1062,1169,2.5
1701,25370,4.5
210,684,5.0
2922,16279,5.0
1696,9658,4.5
774,1016,5.0
1870,21285,4.0
205,9936,5.0
2326,14747,4.0
2008,24119,0.5
2914,10348,2.5
769,2869,5.0
1653,4634,2.0
1029,6844,4.5
2038,15446,2.5
661,2974,4.0
1822,18860,4.0
1010,20156,4.5
526,26540,4.0
978,26774,3.0
2483,18841,2.5
2343,2869,4.0
1565,7232,3.0
695,15595,2.0
2541,13459,4.5
1915,8832,3.5
2390,26085,4.0
1564,18001,0.5
2004,23681,4.0
948,5623,0.5
1825,13942,4.0
1959,25504,4.5
1763,11622,3.5
732,22767,3.5
2104,5509,4.0
2948,3388,4.0
653,933,2.5
1648,13498,4.0
2839,17356,5.0
73,1794,4.0
187,14180,3.0
2396,21522,2.5
2341,2348,4.5
2986,576,4.5
1777,10234,2.5
186,17525,4.0
1488,21296,3.5
132,17120,0.5
2540,17420,3.0
1392,26358,3.0
236,12752,4.5
2067,4908,3.5
1924,24792,1.5
554,18646,4.5
2371,10417,5.0
1744,7170,4.5
2316,7347,3.5
866,5791,2.5
849,18444,2.0
331,26163,3.5
8,24214,4.0
2378,17676,4.0
271,19016,4.5
1525,9681,3.5
891,17024,4.5
112,9289,5.0
1529,24900,2.5
2625,23160,4.0
138,10448,4.0
2828,22818,3.5
752,14346,3.5
1034,3086,4.5
828,436,5.0
1217,15220,5.0
1166,20797,3.5
847,658,2.0
862,23107,4.0
1732,5769,2.0
1659,8465,3.0
2507,14053,3.5
2096,4737,2.5
2190,13981,4.5
2477,23074,4.0
207,3006,4.0
1837,13601,5.0
2475,4202,3.0
2026,4294,4.0
2082,6872,3.5
1538,13353,3.5
1384,17107,3.5
1134,19772,4.5
1722,26553,5.0
1257,4447,4.5
2761,16154,4.0
1604,12156,5.0
1901,20754,4.5
1846,24159,3.5
1241,11257,3.5
387,215,3.5
878,1264,4.5
2125,26876,4.5
2607,11096,3.0
1583,11311,5.0
722,6181,4.0
478,11369,4.5
167,13050,4.0
1349,354,4.0
2975,6778,4.5
1625,20499,3.5
1748,18139,5.0
470,24506,4.0
203,16882,0.5
1338,23602,5.0
2264,8767,4.0
1410,8616,1.5
945,23127,2.5
2497,26354,4.0
2816,19175,4.0
2826,10870,4.0
2041,4467,5.0
1808,24478,1.5
876,2371,3.0
1800,18819,4.5
555,1323,1.0
2265,23543,3.0
1513,1261,3.0
265,619,2.5
2517,13766,5.0
1911,11961,4.0
2117,3010,2.5
100,11833,2.5
547,4546,4.0
1674,18427,3.5
1672,8510,4.0
817,21067,2.0
1080,2268,2.0
2924,12810,3.0
91,4173,1.5
1577,23663,3.5
2406,23196,3.5
2757,1831,4.0
2231,2298,2.0
2933,17495,2.0
2651,7415,3.5
1430,17486,3.0
97,10733,1.0
641,10949,3.5
2741,14293,4.0
38,26825,2.0
2371,23382,3.0
58,2996,4.0
2358,20295,4.0
1283,2351,2.0
2859,11027,4.0
1278,24295,3.0
2688,21651,4.5
2290,19043,1.5
64,6421,2.5
2521,6072,4.5
1455,409,2.0
934,20920,0.5
10,9446,3.5
2839,5102,4.5
2130,23516,4.5
2425,22869,5.0
1297,14872,3.5
2488,9254,3.5
1480,3538,3.5
2706,5405,3.5
2040,16911,4.5
431,9170,5.0
1354,22425,3.0
759,10967,3.5
119,576,4.5
276,496,1.5
1791,14422,4.0
1886,7327,1.0
1818,15557,3.0
1543,13539,4.5
2100,823,3.5
110,22915,2.5
1100,9719,3.0
1887,2025,4.5
986,24197,3.0
2485,9679,3.0
2481,7490,3.0
1617,5328,4.0
1700,6859,4.5
1991,10319,3.5
2718,6796,2.0
2065,1052,3.5
379,15855,2.0
1851,4456,3.0
2611,3616,4.0
1736,4013,3.5
1746,19631,2.0
974,15105,4.0
2788,12209,4.0
1704,23902,3.5
1148,18504,3.5
1844,17470,1.5
741,26853,2.5
731,8807,4.5
154,4656,4.0
1381,23966,4.5
1200,6229,4.0
1208,23642,4.0
2720,24807,4.0
1790,663,5.0
743,13388,3.5
1994,19164,3.5
909,21851,4.0
1980,21913,3.5
654,9674,2.0
337,14903,3.5
2776,4557,4.0
1194,6684,4.5
556,3977,4.5
2616,18188,4.0
2005,7420,4.0
779,25403,4.0
653,22615,3.5
2425,14416,4.0
2454,8604,5.0
1246,5113,3.5
2240,24370,3.5
215,9913,4.5
1109,23593,4.0
1986,5702,4.0
548,12957,4.0
2414,3606,4.0
2052,2260,3.5
645,19912,4.5
1710,5818,4.5
858,13315,3.5
2047,21472,4.0
1342,23591,5.0
2181,20520,4.5
1329,21914,4.0
435,19764,3.5
1966,23702,3.5
1881,9202,3.0
1970,8464,4.0
2087,9827,3.5
1419,22095,1.5
749,16242,5.0
1861,17954,4.5
1122,7848,3.0
398,2957,3.0
2636,23737,3.0
7,25439,2.5
2495,17076,4.0
654,1220,4.0
1448,13483,4.0
921,26935,4.0
1978,22378,4.0
2991,20386,5.0
2463,24756,4.0
2210,4832,3.5
2549,3873,4.0
697,4155,4.0
316,4004,4.5
2454,21278,3.5
434,138,4.0
1618,5268,4.0
2871,14640,4.0
2463,17574,4.0
156,14481,3.0
377,4959,3.5
977,4917,3.0
788,13926,3.0
2863,21823,3.5
1159,7804,3.5
1116,6417,4.5
1020,19432,4.0
2333,823,3.5
2911,15983,3.0
2014,1900,3.5
387,1946,4.0
292,8191,3.5
2082,22623,4.0
1626,23313,4.0
1272,6702,5.0
1980,4498,3.5
913,7035,3.0
674,5818,4.5
837,22295,3.5
2134,12451,3.5
640,3399,3.5
564,13703,4.0
1499,20433,4.0
1462,5167,3.5
1529,4099,4.0
1636,26574,4.5
2851,25678,4.0
1640,7613,3.5
1537,21780,4.0
1808,174,4.5
379,3899,4.0
824,18031,2.5
1265,6833,4.5
2015,616,4.5
463,11116,4.0
2308,25097,4.5
787,4104,4.0
2914,26511,5.0
2219,14195,4.0
556,14110,1.0
969,16661,4.0
934,21925,4.0
1490,20225,4.0
559,1111,4.0
1134,13166,3.0
1750,18659,3.5
2318,13826,2.5
1759,8017,4.5
1177,20953,4.0
340,10591,3.5
1735,16854,3.5
2694,663,3.5
2046,4577,4.0
739,13830,4.0
2116,17088,4.0
305,10657,5.0
1078,9157,4.0
698,3662,4.0
1006,14813,5.0
1941,8909,3.0
2303,7129,4.5
2188,20933,4.0
1632,23238,4.0
961,20066,3.0
2251,16421,3.0
2139,996,3.5
1773,4135,4.5
875,18250,3.0
1736,15919,3.5
1244,11597,4.0
2285,17615,3.5
885,8761,3.5
2047,5901,3.0
207,22292,4.0
2324,22351,4.0
2317,9451,3.0
272,26610,4.5
986,13513,4.5
1280,5288,3.0
1937,16835,3.0
356,23787,4.0
1636,3630,5.0
2441,19413,4.0
2331,22199,4.0
2681,6750,3.5
1017,19442,3.0
1088,19474,4.0
1514,20913,3.5
2355,12439,2.0
1649,9445,4.5
209,12261,4.5
2661,8237,3.5
2733,19644,4.0
375,415,3.0
1165,3450,3.5
612,23139,2.5
1420,1525,4.0
410,2250,4.0
2412,9951,4.0
954,12490,3.0
14,12186,2.5
1160,236,3.5
1093,6460,4.0
720,18885,3.5
875,6942,5.0
847,14377,3.0
1998,17121,5.0
283,1832,4.0
2490,24174,5.0
458,26508,3.0
110,24843,4.0
917,24877,3.0
378,5255,5.0
2987,18953,4.5
1563,21978,4.0
575,645,3.0
1216,11292,4.0
2616,4183,4.0
1504,26335,3.0
716,9561,4.5
1500,13515,4.5
2203,26991,3.0
1259,18551,3.5
2129,20729,4.0
268,23023,4.0
2538,24842,3.0
338,16246,4.0
317,10754,3.0
2208,21311,4.5
1710,2355,4.0
354,27232,3.5
634,26299,4.0
1363,17009,3.5
2242,6291,4.0
1504,24854,4.0
2257,20692,3.5
1909,23715,3.0
2654,16172,5.0
985,23792,4.0
601,1815,3.0
193,26177,3.0
2105,25932,2.0
1455,13819,3.5
2373,12193,3.5
2755,18905,2.5
193,27132,3.5
1410,15814,3.0
1165,19089,4.5
2288,24052,3.0
2083,15170,3.5
998,14635,5.0
1510,13698,5.0
1625,17772,5.0
1373,3289,4.5
2875,11618,4.5
894,24668,3.5
2864,19712,2.5
660,107,3.0
2249,8037,2.0
1804,19014,3.5
846,23314,4.0
1617,5818,3.5
2910,1756,5.0
2984,3838,4.0
2514,5589,3.5
2177,21024,4.0
941,8516,4.5
641,17187,4.5
1025,8660,3.5
1779,9555,3.5
1086,25545,4.5
2773,12525,4.0
2925,8894,4.0
2288,11436,5.0
1923,6471,3.0
1817,18348,3.5
1270,25628,4.0
2061,7155,4.5
2985,25443,4.0
1898,23887,3.5
1433,1885,4.0
301,25975,4.0
1802,7389,4.5
1300,14792,4.5
1640,19016,4.0
2089,24051,3.5
2539,10585,3.0
924,19582,4.0
2192,23179,4.0
1081,1356,3.5
1703,17490,4.0
1025,4159,3.5
1537,2293,2.5
2460,23641,4.0
202,14074,4.0
1263,12481,3.5
2182,19036,5.0
1318,1712,2.0
1397,20644,4.0
847,20842,5.0
1063,13889,2.0
2842,3364,4.0
2785,16259,4.0
796,7326,4.5
2784,23497,4.5
2699,26548,4.0
2379,7119,4.0
962,16726,4.5
1236,9512,4.5
545,26927,4.0
1367,6705,2.0
2660,10671,3.5
216,10027,5.0
2460,8669,3.5
2791,3554,4.0
319,24501,3.0
332,18194,3.5
2996,8758,4.0
2039,6044,4.0
2617,1486,3.5
2744,22301,3.0
1980,5147,4.0
2302,25588,3.5
1194,2177,3.5
592,25888,4.0
2569,9760,4.0
1512,4301,3.5
2551,14992,3.5
948,19711,5.0
1637,19689,4.0
1074,15874,4.0
2103,116,4.0
2707,17026,4.0
2891,1160,3.5
2039,12714,4.0
2186,18600,3.5
1397,9596,4.0
2288,17328,4.0
802,21045,3.5
544,17304,3.5
2123,5865,5.0
972,4351,3.0
1224,20748,4.5
2461,9094,4.0
1025,23971,3.5
2613,4867,5.0
2891,9098,3.0
2651,2837,4.0
412,15491,4.5
1336,9134,3.5
2794,18621,3.0
702,15491,4.5
2936,4051,3.5
1374,4092,4.5
394,19792,4.5
1695,17404,4.0
